panel,family,n,arm,ratio,lo,hi,seeds
layout,destination,5000,mean_degree,1.5664143007829259,1.551828452258435,1.587791999916444,3
layout,destination,5000,mean_map,1.428627746673084,1.410349971176978,1.4506640859585793,3
layout,destination,5000,mean_ring,1.5349171754990447,1.5212319179393636,1.5525190329601792,3
layout,destination,100000,binary,0.980155329676516,0.9727458164822489,0.9895856071709884,3
layout,destination,100000,caliber,1.0773114757912923,1.0707429575988145,1.0840492914453683,3
layout,destination,100000,degree4,0.8047107331972853,0.796406242270001,0.8168990173175753,3
layout,destination,100000,fourary,0.9902067738361466,0.9779480967489111,1.012125772953452,3
layout,destination,100000,max_maxdegree,1.876994566416894,1.8721602610145258,1.8796676584491852,3
layout,destination,100000,mean_degree,1.8842207379423193,1.8709988493965133,1.9026602365483196,3
layout,destination,100000,mean_map,1.5393055264330349,1.518971722148079,1.5579901299122896,3
layout,destination,100000,mean_ring,1.603921929586463,1.5921282494784585,1.6274462652225388,3
layout,random,5000,binary,0.9610033791639445,0.940426700586889,0.973229689255361,3
layout,random,5000,caliber,1.1271288690398567,1.106817618101148,1.1524566190148833,3
layout,random,5000,degree4,0.8456676186136515,0.8326456907473915,0.8660301574189694,3
layout,random,5000,fourary,0.974581127938867,0.9073690097761306,1.0217129167535726,3
layout,random,5000,max_maxdegree,1.5669225303368657,1.5209341296897614,1.5905408486594887,3
layout,random,5000,mean_degree,1.5927726879402642,1.5483594305480115,1.6202314227838452,3
layout,random,5000,mean_map,1.4347732746284991,1.398473322761685,1.470297228538307,3
layout,random,5000,mean_ring,1.5550184603292312,1.517884240873681,1.5815886690047993,3
layout,random,100000,binary,0.9690740444175786,0.9513010805622137,0.9815525664087665,3
layout,random,100000,caliber,1.0954516049595744,1.06811848190205,1.1125200065627348,3
layout,random,100000,degree4,0.8000634464244697,0.7951150661060062,0.806421259316079,3
layout,random,100000,fourary,0.9769189976961946,0.969594995330473,0.9824603661189149,3
layout,random,100000,max_maxdegree,1.8764758487831745,1.8666475086366099,1.8938206063013183,3
layout,random,100000,mean_degree,1.8810277431536044,1.8729531970991153,1.8855929932641522,3
layout,random,100000,mean_map,1.5411494588135437,1.5124781818193003,1.5896043234959583,3
layout,random,100000,mean_ring,1.6059898201604974,1.58919006011773,1.6283670156397294,3
layout,rcm,5000,binary,0.9461803556032317,0.9045003421765472,0.9755954070691035,3
layout,rcm,5000,caliber,1.1103011523274195,1.1100964236547004,1.1106639967121428,3
layout,rcm,5000,degree4,0.8513167909530983,0.8238529293760803,0.8776751193947013,3
layout,rcm,5000,fourary,0.9776498807789266,0.9597654797631925,0.9878098959616962,3
layout,rcm,5000,max_maxdegree,1.5235004248907427,1.5056488896082487,1.5510067165272716,3
layout,rcm,5000,mean_degree,1.5290916419202882,1.463879370031005,1.6090899692298088,3
layout,rcm,5000,mean_map,1.7295611278526883,1.6807515455214608,1.7770622788707744,3
layout,rcm,5000,mean_ring,1.8586577582850778,1.8058746568949386,1.9122355759088394,3
layout,rcm,100000,binary,0.9766868434683706,0.9571733948952142,1.0118250481449296,3
layout,rcm,100000,caliber,1.074157127389886,1.0688152614846167,1.0807572955283509,3
layout,rcm,100000,degree4,0.800134176933806,0.7819554300949667,0.8142894620081934,3
layout,rcm,100000,fourary,0.9806223287688791,0.9690846242628116,1.0011156051296188,3
layout,rcm,100000,max_maxdegree,1.822293311378194,1.7728071974574031,1.8478865521443932,3
layout,rcm,100000,mean_degree,1.8520850827091477,1.8107973189088944,1.9151100098615537,3
layout,rcm,100000,mean_map,1.7556501659097445,1.7271136488644578,1.7807614662466025,3
layout,rcm,100000,mean_ring,1.814878053316791,1.7592570408313617,1.8441035760609903,3
layout,weight,5000,binary,0.9468913802990857,0.9221579968488792,0.9648438759725503,3
layout,weight,5000,caliber,1.1172671560310998,1.099162680231776,1.1319569101808067,3
layout,weight,5000,degree4,0.8464337815594868,0.8431470642409877,0.8525529863767208,3
layout,weight,5000,fourary,0.9500262886081693,0.9394377651138304,0.9689550866703724,3
layout,weight,5000,max_maxdegree,1.555341703811431,1.520219664508687,1.5783389409153992,3
layout,weight,5000,mean_degree,1.530145343402828,1.513283131418168,1.5455341808274623,3
layout,weight,5000,mean_map,1.7355382452963093,1.6865651559784147,1.8215017478263402,3
layout,weight,5000,mean_ring,1.9296457824976527,1.9111683165921727,1.9667362720072459,3
layout,weight,100000,binary,0.9755016264914012,0.9616310552970908,0.9920723000960245,3
layout,weight,100000,caliber,1.0917731023078463,1.0743819657087723,1.109895299142439,3
layout,weight,100000,degree4,0.7972249807969868,0.7923998222853902,0.8044024357786813,3
layout,weight,100000,fourary,0.9760206866628967,0.9627403155627562,0.9907047113866723,3
layout,weight,100000,max_maxdegree,1.9130011487375882,1.9055766531709974,1.9262629491587244,3
layout,weight,100000,mean_degree,1.881446920351156,1.8550530068581277,1.896874953296862,3
layout,weight,100000,mean_map,1.812145189503215,1.800098942716107,1.83475621969399,3
layout,weight,100000,mean_ring,1.8729529224322468,1.851208861416343,1.8860624218534796,3
roads,BAY,321270,binary,0.9608142709232846,,,1
roads,BAY,321270,caliber,1.2714962726265364,,,1
roads,BAY,321270,degree4,0.7943855974059815,,,1
roads,BAY,321270,fourary,0.9462947229304931,,,1
roads,BAY,321270,max_maxdegree,1.5670056358008457,,,1
roads,BAY,321270,mean_degree,1.2824817188687363,,,1
roads,BAY,321270,mean_map,1.352426842982911,,,1
roads,BAY,321270,mean_ring,1.5051344580531631,,,1
roads,BAY,321270,radix,0.7091544668879787,,,1
roads,BAY,321270,selected_grid,1.5790108345308365,,,1
roads,COL,435666,binary,0.980021875503484,,,1
roads,COL,435666,caliber,1.280524769641001,,,1
roads,COL,435666,degree4,0.8090272241670903,,,1
roads,COL,435666,fourary,0.9794740612422045,,,1
roads,COL,435666,max_maxdegree,1.5500437228156734,,,1
roads,COL,435666,mean_degree,1.2358734573846792,,,1
roads,COL,435666,mean_map,1.3790212936548052,,,1
roads,COL,435666,mean_ring,1.568780624652803,,,1
roads,COL,435666,radix,0.7216470372741629,,,1
roads,COL,435666,selected_grid,1.5740257481796558,,,1
roads,NY,264346,binary,0.9760342306054787,,,1
roads,NY,264346,caliber,1.2126132747282206,,,1
roads,NY,264346,degree4,0.7954103675352339,,,1
roads,NY,264346,fourary,0.942761950103214,,,1
roads,NY,264346,max_maxdegree,1.7367451952189155,,,1
roads,NY,264346,mean_degree,1.4303699459298496,,,1
roads,NY,264346,mean_map,1.4905632204972257,,,1
roads,NY,264346,mean_ring,1.643718881064535,,,1
roads,NY,264346,radix,0.7647958627565372,,,1
roads,NY,264346,selected_grid,1.7280556143983892,,,1
scale,sparse_fast,10000,binary,0.9455615889705202,0.9357809424200546,0.9600170717971964,3
scale,sparse_fast,10000,caliber,1.1045163982338218,1.062529143272904,1.1358583338023889,3
scale,sparse_fast,10000,degree4,0.8034505437663576,0.7752828160549947,0.8300027993575204,3
scale,sparse_fast,10000,fourary,0.9462980131416607,0.9148825343007616,0.9635311683202091,3
scale,sparse_fast,10000,max_maxdegree,1.5873355684854267,1.564513825930412,1.6257409138443617,3
scale,sparse_fast,10000,mean_degree,1.618149422112703,1.5740781871729521,1.6474893861939437,3
scale,sparse_fast,10000,mean_map,1.5872321095767237,1.4700460740601606,1.7859070652277849,3
scale,sparse_fast,10000,mean_ring,1.8073918728211147,1.7346909469256369,1.8812866318360189,3
scale,sparse_fast,100000,binary,0.9787870248808843,0.9551306540951863,1.0036743375977302,3
scale,sparse_fast,100000,caliber,1.08390707705913,1.0486391634305017,1.1031966313453483,3
scale,sparse_fast,100000,degree4,0.8118360123392836,0.806064416516794,0.8173685018635469,3
scale,sparse_fast,100000,fourary,0.9945472785670317,0.9731350605555509,1.019143423854684,3
scale,sparse_fast,100000,max_maxdegree,1.8636142655930796,1.8464314060065248,1.8839596431713104,3
scale,sparse_fast,100000,mean_degree,1.8740328773903991,1.8374467241422698,1.898051656530841,3
scale,sparse_fast,100000,mean_map,1.7493199321561121,1.7445099030233966,1.757839381536819,3
scale,sparse_fast,100000,mean_ring,1.8031281330275664,1.7835783150273832,1.8257733841518866,3
scale,sparse_fast,1000000,binary,0.9914006221950712,0.9578819983145295,1.0298675151683834,3
scale,sparse_fast,1000000,caliber,1.0304034973874518,0.9737510162638436,1.0648381087885097,3
scale,sparse_fast,1000000,degree4,0.8190490937717594,0.7918257611504117,0.8358730425500055,3
scale,sparse_fast,1000000,fourary,1.011342783116171,0.9977486572730073,1.0190193183903906,3
scale,sparse_fast,1000000,max_maxdegree,1.7847513601370046,1.7641789544898923,1.8153786667374745,3
scale,sparse_fast,1000000,mean_degree,1.8022210998108208,1.773022956386435,1.8171374202914787,3
scale,sparse_fast,1000000,mean_map,1.8078966741998919,1.7664942159736285,1.8789649351093585,3
scale,sparse_fast,1000000,mean_ring,1.8165609887623515,1.785053330712418,1.8635308992590092,3
