family,seed,source,layout,arm,round,position,ns,prep_ns,ingest_ns
clustered,1729,666,rcm,mean_ring,10,2,247900,3507300,63758000
clustered,1729,666,identity,mean_ring,10,3,236900,0,63758000
clustered,1729,666,rcm,fourary,10,4,297900,3507300,63758000
clustered,1729,666,identity,fourary,10,5,296100,0,63758000
clustered,1729,666,bfs,mean_ring,10,6,276600,3523400,63758000
clustered,1729,666,bfs,fourary,10,7,319800,3523400,63758000
clustered,1729,666,bfs,fourary,11,0,931900,3523400,63758000
clustered,1729,666,bfs,mean_ring,11,1,286400,3523400,63758000
clustered,1729,666,identity,fourary,11,2,327800,0,63758000
clustered,1729,666,rcm,fourary,11,3,315700,3507300,63758000
clustered,1729,666,identity,mean_ring,11,4,267200,0,63758000
clustered,1729,666,rcm,mean_ring,11,5,272200,3507300,63758000
clustered,1729,666,potential,mean_ring,11,6,276400,165636800,63758000
clustered,1729,666,potential,fourary,11,7,310800,165636800,63758000
grid,1729,333,identity,fourary,0,0,98600,0,8519700
grid,1729,333,bfs,fourary,0,1,92800,343900,8519700
grid,1729,333,bfs,mean_ring,0,2,209100,343900,8519700
grid,1729,333,rcm,fourary,0,3,126200,322600,8519700
grid,1729,333,rcm,mean_ring,0,4,108100,322600,8519700
grid,1729,333,identity,mean_ring,0,5,94200,0,8519700
grid,1729,333,identity,mean_ring,1,0,74400,0,8519700
grid,1729,333,rcm,mean_ring,1,1,65500,322600,8519700
grid,1729,333,rcm,fourary,1,2,113200,322600,8519700
grid,1729,333,bfs,mean_ring,1,3,70500,343900,8519700
grid,1729,333,bfs,fourary,1,4,109300,343900,8519700
grid,1729,333,identity,fourary,1,5,104700,0,8519700
grid,1729,333,identity,mean_ring,2,0,67000,0,8519700
grid,1729,333,rcm,mean_ring,2,1,63400,322600,8519700
grid,1729,333,rcm,fourary,2,2,101200,322600,8519700
grid,1729,333,identity,fourary,2,3,100300,0,8519700
grid,1729,333,bfs,mean_ring,2,4,69400,343900,8519700
grid,1729,333,bfs,fourary,2,5,105400,343900,8519700
grid,1729,333,bfs,fourary,3,0,99400,343900,8519700
grid,1729,333,bfs,mean_ring,3,1,79300,343900,8519700
grid,1729,333,identity,fourary,3,2,124500,0,8519700
grid,1729,333,rcm,fourary,3,3,95400,322600,8519700
grid,1729,333,rcm,mean_ring,3,4,79300,322600,8519700
grid,1729,333,identity,mean_ring,3,5,74100,0,8519700
grid,1729,333,bfs,fourary,4,0,109200,343900,8519700
grid,1729,333,identity,mean_ring,4,1,72400,0,8519700
grid,1729,333,rcm,fourary,4,2,104100,322600,8519700
grid,1729,333,bfs,mean_ring,4,3,70500,343900,8519700
grid,1729,333,identity,fourary,4,4,99300,0,8519700
grid,1729,333,rcm,mean_ring,4,5,65900,322600,8519700
grid,1729,333,rcm,mean_ring,5,0,68300,322600,8519700
grid,1729,333,identity,fourary,5,1,104500,0,8519700
grid,1729,333,bfs,mean_ring,5,2,69900,343900,8519700
grid,1729,333,rcm,fourary,5,3,101800,322600,8519700
grid,1729,333,identity,mean_ring,5,4,68300,0,8519700
grid,1729,333,bfs,fourary,5,5,97100,343900,8519700
grid,1729,333,bfs,mean_ring,6,0,67200,343900,8519700
grid,1729,333,identity,mean_ring,6,1,63600,0,8519700
grid,1729,333,rcm,fourary,6,2,95000,322600,8519700
grid,1729,333,bfs,fourary,6,3,93600,343900,8519700
grid,1729,333,rcm,mean_ring,6,4,64500,322600,8519700
grid,1729,333,identity,fourary,6,5,102000,0,8519700
grid,1729,333,identity,fourary,7,0,97500,0,8519700
grid,1729,333,rcm,mean_ring,7,1,75400,322600,8519700
grid,1729,333,bfs,fourary,7,2,99100,343900,8519700
grid,1729,333,rcm,fourary,7,3,92200,322600,8519700
grid,1729,333,identity,mean_ring,7,4,75200,0,8519700
grid,1729,333,bfs,mean_ring,7,5,75200,343900,8519700
grid,1729,333,identity,fourary,8,0,104000,0,8519700
grid,1729,333,rcm,fourary,8,1,100300,322600,8519700
grid,1729,333,bfs,mean_ring,8,2,125300,343900,8519700
grid,1729,333,bfs,fourary,8,3,120000,343900,8519700
grid,1729,333,rcm,mean_ring,8,4,111800,322600,8519700
grid,1729,333,identity,mean_ring,8,5,94400,0,8519700
grid,1729,333,identity,mean_ring,9,0,76100,0,8519700
grid,1729,333,rcm,mean_ring,9,1,68300,322600,8519700
grid,1729,333,bfs,fourary,9,2,113900,343900,8519700
grid,1729,333,bfs,mean_ring,9,3,71700,343900,8519700
grid,1729,333,rcm,fourary,9,4,108100,322600,8519700
grid,1729,333,identity,fourary,9,5,107600,0,8519700
grid,1729,333,identity,mean_ring,10,0,69800,0,8519700
grid,1729,333,identity,fourary,10,1,106500,0,8519700
grid,1729,333,rcm,mean_ring,10,2,166600,322600,8519700
grid,1729,333,rcm,fourary,10,3,102300,322600,8519700
grid,1729,333,bfs,mean_ring,10,4,90400,343900,8519700
grid,1729,333,bfs,fourary,10,5,96700,343900,8519700
grid,1729,333,bfs,fourary,11,0,92600,343900,8519700
grid,1729,333,bfs,mean_ring,11,1,170400,343900,8519700
grid,1729,333,rcm,fourary,11,2,126900,322600,8519700
grid,1729,333,rcm,mean_ring,11,3,159200,322600,8519700
grid,1729,333,identity,fourary,11,4,142200,0,8519700
grid,1729,333,identity,mean_ring,11,5,104200,0,8519700
grid,1729,666,identity,fourary,0,0,102200,0,8519700
grid,1729,666,rcm,fourary,0,1,99300,322600,8519700
grid,1729,666,identity,mean_ring,0,2,97000,0,8519700
grid,1729,666,bfs,fourary,0,3,123100,343900,8519700
grid,1729,666,rcm,mean_ring,0,4,97300,322600,8519700
grid,1729,666,bfs,mean_ring,0,5,81500,343900,8519700
grid,1729,666,bfs,mean_ring,1,0,69000,343900,8519700
grid,1729,666,rcm,mean_ring,1,1,65100,322600,8519700
grid,1729,666,bfs,fourary,1,2,109400,343900,8519700
grid,1729,666,identity,mean_ring,1,3,67000,0,8519700
grid,1729,666,rcm,fourary,1,4,105500,322600,8519700
grid,1729,666,identity,fourary,1,5,101700,0,8519700
grid,1729,666,identity,mean_ring,2,0,68900,0,8519700
grid,1729,666,bfs,mean_ring,2,1,65800,343900,8519700
grid,1729,666,identity,fourary,2,2,103900,0,8519700
grid,1729,666,bfs,fourary,2,3,99300,343900,8519700
grid,1729,666,rcm,mean_ring,2,4,93300,322600,8519700
grid,1729,666,rcm,fourary,2,5,94000,322600,8519700
grid,1729,666,rcm,fourary,3,0,90800,322600,8519700
grid,1729,666,rcm,mean_ring,3,1,90700,322600,8519700
grid,1729,666,bfs,fourary,3,2,87600,343900,8519700
grid,1729,666,identity,fourary,3,3,85500,0,8519700
grid,1729,666,bfs,mean_ring,3,4,86600,343900,8519700
grid,1729,666,identity,mean_ring,3,5,80800,0,8519700
grid,1729,666,rcm,mean_ring,4,0,75000,322600,8519700
grid,1729,666,bfs,fourary,4,1,99400,343900,8519700
grid,1729,666,bfs,mean_ring,4,2,97400,343900,8519700
grid,1729,666,identity,mean_ring,4,3,81400,0,8519700
grid,1729,666,identity,fourary,4,4,99500,0,8519700
grid,1729,666,rcm,fourary,4,5,94600,322600,8519700
grid,1729,666,rcm,fourary,5,0,91300,322600,8519700
grid,1729,666,identity,fourary,5,1,89100,0,8519700
grid,1729,666,identity,mean_ring,5,2,79300,0,8519700
grid,1729,666,bfs,mean_ring,5,3,77200,343900,8519700
grid,1729,666,bfs,fourary,5,4,90900,343900,8519700
grid,1729,666,rcm,mean_ring,5,5,74100,322600,8519700
grid,1729,666,bfs,fourary,6,0,90900,343900,8519700
grid,1729,666,identity,fourary,6,1,89500,0,8519700
grid,1729,666,rcm,mean_ring,6,2,76000,322600,8519700
grid,1729,666,bfs,mean_ring,6,3,76000,343900,8519700
grid,1729,666,rcm,fourary,6,4,108500,322600,8519700
grid,1729,666,identity,mean_ring,6,5,70400,0,8519700
grid,1729,666,identity,mean_ring,7,0,65200,0,8519700
grid,1729,666,rcm,fourary,7,1,105200,322600,8519700
grid,1729,666,bfs,mean_ring,7,2,65900,343900,8519700
grid,1729,666,rcm,mean_ring,7,3,61300,322600,8519700
grid,1729,666,identity,fourary,7,4,100800,0,8519700
grid,1729,666,bfs,fourary,7,5,105000,343900,8519700
grid,1729,666,identity,mean_ring,8,0,63900,0,8519700
grid,1729,666,rcm,mean_ring,8,1,61400,322600,8519700
grid,1729,666,bfs,mean_ring,8,2,70900,343900,8519700
grid,1729,666,bfs,fourary,8,3,107800,343900,8519700
grid,1729,666,rcm,fourary,8,4,102200,322600,8519700
grid,1729,666,identity,fourary,8,5,98600,0,8519700
grid,1729,666,identity,fourary,9,0,122400,0,8519700
grid,1729,666,rcm,fourary,9,1,114400,322600,8519700
grid,1729,666,bfs,fourary,9,2,92100,343900,8519700
grid,1729,666,bfs,mean_ring,9,3,71500,343900,8519700
grid,1729,666,rcm,mean_ring,9,4,69900,322600,8519700
grid,1729,666,identity,mean_ring,9,5,68000,0,8519700
grid,1729,666,bfs,fourary,10,0,104900,343900,8519700
grid,1729,666,rcm,mean_ring,10,1,72300,322600,8519700
grid,1729,666,identity,mean_ring,10,2,66300,0,8519700
grid,1729,666,bfs,mean_ring,10,3,67000,343900,8519700
grid,1729,666,identity,fourary,10,4,109600,0,8519700
grid,1729,666,rcm,fourary,10,5,103500,322600,8519700
grid,1729,666,rcm,fourary,11,0,98100,322600,8519700
grid,1729,666,identity,fourary,11,1,93800,0,8519700
grid,1729,666,bfs,mean_ring,11,2,74000,343900,8519700
grid,1729,666,identity,mean_ring,11,3,68600,0,8519700
grid,1729,666,rcm,mean_ring,11,4,68000,322600,8519700
grid,1729,666,bfs,fourary,11,5,106300,343900,8519700
sparse,2026,333,potential,mean_ring,0,0,119600,47983100,14355500
sparse,2026,333,rcm,fourary,0,1,180200,702500,14355500
sparse,2026,333,identity,mean_ring,0,2,118900,0,14355500
sparse,2026,333,rcm,mean_ring,0,3,114200,702500,14355500
sparse,2026,333,identity,fourary,0,4,195400,0,14355500
sparse,2026,333,bfs,fourary,0,5,192800,833300,14355500
sparse,2026,333,potential,fourary,0,6,193900,47983100,14355500
sparse,2026,333,bfs,mean_ring,0,7,140800,833300,14355500
sparse,2026,333,bfs,mean_ring,1,0,145800,833300,14355500
sparse,2026,333,potential,fourary,1,1,170900,47983100,14355500
sparse,2026,333,bfs,fourary,1,2,174300,833300,14355500
sparse,2026,333,identity,fourary,1,3,167800,0,14355500
sparse,2026,333,rcm,mean_ring,1,4,121600,702500,14355500
sparse,2026,333,identity,mean_ring,1,5,103300,0,14355500
sparse,2026,333,rcm,fourary,1,6,192300,702500,14355500
sparse,2026,333,potential,mean_ring,1,7,102600,47983100,14355500
sparse,2026,333,identity,fourary,2,0,195900,0,14355500
sparse,2026,333,potential,fourary,2,1,177200,47983100,14355500
sparse,2026,333,rcm,fourary,2,2,173200,702500,14355500
sparse,2026,333,potential,mean_ring,2,3,98000,47983100,14355500
sparse,2026,333,bfs,fourary,2,4,169300,833300,14355500
sparse,2026,333,rcm,mean_ring,2,5,98200,702500,14355500
sparse,2026,333,identity,mean_ring,2,6,88600,0,14355500
sparse,2026,333,bfs,mean_ring,2,7,93200,833300,14355500
sparse,2026,333,bfs,mean_ring,3,0,81700,833300,14355500
sparse,2026,333,identity,mean_ring,3,1,77700,0,14355500
sparse,2026,333,rcm,mean_ring,3,2,64700,702500,14355500
sparse,2026,333,bfs,fourary,3,3,191900,833300,14355500
sparse,2026,333,potential,mean_ring,3,4,108300,47983100,14355500
sparse,2026,333,rcm,fourary,3,5,190300,702500,14355500
sparse,2026,333,potential,fourary,3,6,180900,47983100,14355500
sparse,2026,333,identity,fourary,3,7,226300,0,14355500
sparse,2026,333,potential,fourary,4,0,192000,47983100,14355500
sparse,2026,333,rcm,mean_ring,4,1,138000,702500,14355500
sparse,2026,333,bfs,fourary,4,2,179000,833300,14355500
sparse,2026,333,bfs,mean_ring,4,3,123700,833300,14355500
sparse,2026,333,identity,mean_ring,4,4,114400,0,14355500
sparse,2026,333,identity,fourary,4,5,179800,0,14355500
sparse,2026,333,potential,mean_ring,4,6,170000,47983100,14355500
sparse,2026,333,rcm,fourary,4,7,291500,702500,14355500
sparse,2026,333,rcm,fourary,5,0,220900,702500,14355500
sparse,2026,333,potential,mean_ring,5,1,160800,47983100,14355500
sparse,2026,333,identity,fourary,5,2,212500,0,14355500
sparse,2026,333,identity,mean_ring,5,3,151800,0,14355500
sparse,2026,333,bfs,mean_ring,5,4,145100,833300,14355500
sparse,2026,333,bfs,fourary,5,5,211300,833300,14355500
sparse,2026,333,rcm,mean_ring,5,6,147800,702500,14355500
sparse,2026,333,potential,fourary,5,7,220100,47983100,14355500
sparse,2026,333,identity,fourary,6,0,191000,0,14355500
sparse,2026,333,rcm,mean_ring,6,1,112600,702500,14355500
sparse,2026,333,identity,mean_ring,6,2,102900,0,14355500
sparse,2026,333,rcm,fourary,6,3,176200,702500,14355500
sparse,2026,333,potential,mean_ring,6,4,121900,47983100,14355500
sparse,2026,333,bfs,fourary,6,5,182600,833300,14355500
sparse,2026,333,bfs,mean_ring,6,6,116100,833300,14355500
sparse,2026,333,potential,fourary,6,7,182700,47983100,14355500
sparse,2026,333,potential,fourary,7,0,172200,47983100,14355500
sparse,2026,333,bfs,mean_ring,7,1,114300,833300,14355500
sparse,2026,333,bfs,fourary,7,2,165100,833300,14355500
sparse,2026,333,potential,mean_ring,7,3,113000,47983100,14355500
sparse,2026,333,rcm,fourary,7,4,208800,702500,14355500
sparse,2026,333,identity,mean_ring,7,5,155600,0,14355500
sparse,2026,333,rcm,mean_ring,7,6,171400,702500,14355500
sparse,2026,333,identity,fourary,7,7,216300,0,14355500
sparse,2026,333,rcm,mean_ring,8,0,132400,702500,14355500
sparse,2026,333,potential,mean_ring,8,1,133800,47983100,14355500
sparse,2026,333,bfs,fourary,8,2,210400,833300,14355500
sparse,2026,333,bfs,mean_ring,8,3,147600,833300,14355500
sparse,2026,333,rcm,fourary,8,4,193300,702500,14355500
sparse,2026,333,potential,fourary,8,5,184500,47983100,14355500
sparse,2026,333,identity,fourary,8,6,171000,0,14355500
sparse,2026,333,identity,mean_ring,8,7,121300,0,14355500
sparse,2026,333,identity,mean_ring,9,0,122300,0,14355500
sparse,2026,333,identity,fourary,9,1,165000,0,14355500
sparse,2026,333,potential,fourary,9,2,166200,47983100,14355500
sparse,2026,333,rcm,fourary,9,3,161900,702500,14355500
sparse,2026,333,bfs,mean_ring,9,4,111400,833300,14355500
sparse,2026,333,bfs,fourary,9,5,184300,833300,14355500
sparse,2026,333,potential,mean_ring,9,6,114200,47983100,14355500
sparse,2026,333,rcm,mean_ring,9,7,112700,702500,14355500
sparse,2026,333,identity,mean_ring,10,0,91600,0,14355500
sparse,2026,333,potential,fourary,10,1,196500,47983100,14355500
sparse,2026,333,rcm,fourary,10,2,220000,702500,14355500
sparse,2026,333,bfs,fourary,10,3,219000,833300,14355500
sparse,2026,333,identity,fourary,10,4,208900,0,14355500
sparse,2026,333,bfs,mean_ring,10,5,135700,833300,14355500
sparse,2026,333,potential,mean_ring,10,6,132800,47983100,14355500
sparse,2026,333,rcm,mean_ring,10,7,128400,702500,14355500
sparse,2026,333,rcm,mean_ring,11,0,141000,702500,14355500
sparse,2026,333,potential,mean_ring,11,1,132800,47983100,14355500
sparse,2026,333,bfs,mean_ring,11,2,120300,833300,14355500
sparse,2026,333,identity,fourary,11,3,248900,0,14355500
sparse,2026,333,bfs,fourary,11,4,245700,833300,14355500
sparse,2026,333,rcm,fourary,11,5,192700,702500,14355500
sparse,2026,333,potential,fourary,11,6,185900,47983100,14355500
sparse,2026,333,identity,mean_ring,11,7,124900,0,14355500
sparse,2026,666,rcm,fourary,0,0,183000,702500,14355500
sparse,2026,666,potential,mean_ring,0,1,122700,47983100,14355500
sparse,2026,666,bfs,mean_ring,0,2,110700,833300,14355500
sparse,2026,666,rcm,mean_ring,0,3,93700,702500,14355500
sparse,2026,666,identity,fourary,0,4,210500,0,14355500
sparse,2026,666,potential,fourary,0,5,197300,47983100,14355500
sparse,2026,666,identity,mean_ring,0,6,97300,0,14355500
sparse,2026,666,bfs,fourary,0,7,189900,833300,14355500
sparse,2026,666,bfs,fourary,1,0,193900,833300,14355500
sparse,2026,666,identity,mean_ring,1,1,126500,0,14355500
sparse,2026,666,potential,fourary,1,2,190200,47983100,14355500
sparse,2026,666,identity,fourary,1,3,175200,0,14355500
sparse,2026,666,rcm,mean_ring,1,4,137200,702500,14355500
sparse,2026,666,bfs,mean_ring,1,5,119200,833300,14355500
sparse,2026,666,potential,mean_ring,1,6,106600,47983100,14355500
sparse,2026,666,rcm,fourary,1,7,171000,702500,14355500
sparse,2026,666,bfs,fourary,2,0,169600,833300,14355500
sparse,2026,666,rcm,mean_ring,2,1,105200,702500,14355500
sparse,2026,666,potential,fourary,2,2,178100,47983100,14355500
sparse,2026,666,rcm,fourary,2,3,167700,702500,14355500
sparse,2026,666,identity,mean_ring,2,4,111300,0,14355500
sparse,2026,666,identity,fourary,2,5,162400,0,14355500
sparse,2026,666,bfs,mean_ring,2,6,108500,833300,14355500
sparse,2026,666,potential,mean_ring,2,7,120800,47983100,14355500
sparse,2026,666,potential,mean_ring,3,0,129600,47983100,14355500
sparse,2026,666,bfs,mean_ring,3,1,98500,833300,14355500
sparse,2026,666,identity,fourary,3,2,204900,0,14355500
sparse,2026,666,identity,mean_ring,3,3,89400,0,14355500
sparse,2026,666,rcm,fourary,3,4,194500,702500,14355500
sparse,2026,666,potential,fourary,3,5,184600,47983100,14355500
sparse,2026,666,rcm,mean_ring,3,6,90200,702500,14355500
sparse,2026,666,bfs,fourary,3,7,189500,833300,14355500
sparse,2026,666,bfs,fourary,4,0,181400,833300,14355500
sparse,2026,666,rcm,mean_ring,4,1,121400,702500,14355500
sparse,2026,666,identity,fourary,4,2,172700,0,14355500
sparse,2026,666,rcm,fourary,4,3,170700,702500,14355500
sparse,2026,666,bfs,mean_ring,4,4,119200,833300,14355500
sparse,2026,666,identity,mean_ring,4,5,116500,0,14355500
sparse,2026,666,potential,mean_ring,4,6,108900,47983100,14355500
sparse,2026,666,potential,fourary,4,7,164600,47983100,14355500
sparse,2026,666,potential,fourary,5,0,171400,47983100,14355500
sparse,2026,666,potential,mean_ring,5,1,106700,47983100,14355500
sparse,2026,666,identity,mean_ring,5,2,106500,0,14355500
sparse,2026,666,bfs,mean_ring,5,3,96400,833300,14355500
sparse,2026,666,rcm,fourary,5,4,178300,702500,14355500
sparse,2026,666,identity,fourary,5,5,174300,0,14355500
sparse,2026,666,rcm,mean_ring,5,6,125800,702500,14355500
sparse,2026,666,bfs,fourary,5,7,165500,833300,14355500
sparse,2026,666,bfs,fourary,6,0,164000,833300,14355500
sparse,2026,666,potential,fourary,6,1,160200,47983100,14355500
sparse,2026,666,potential,mean_ring,6,2,125500,47983100,14355500
sparse,2026,666,bfs,mean_ring,6,3,110300,833300,14355500
sparse,2026,666,rcm,fourary,6,4,192100,702500,14355500
sparse,2026,666,identity,mean_ring,6,5,106200,0,14355500
sparse,2026,666,rcm,mean_ring,6,6,97500,702500,14355500
sparse,2026,666,identity,fourary,6,7,201700,0,14355500
sparse,2026,666,identity,fourary,7,0,194000,0,14355500
sparse,2026,666,rcm,mean_ring,7,1,101800,702500,14355500
sparse,2026,666,identity,mean_ring,7,2,84200,0,14355500
sparse,2026,666,rcm,fourary,7,3,188100,702500,14355500
sparse,2026,666,bfs,mean_ring,7,4,129400,833300,14355500
sparse,2026,666,potential,mean_ring,7,5,129800,47983100,14355500
sparse,2026,666,potential,fourary,7,6,198200,47983100,14355500
sparse,2026,666,bfs,fourary,7,7,183200,833300,14355500
sparse,2026,666,identity,mean_ring,8,0,119400,0,14355500
sparse,2026,666,rcm,mean_ring,8,1,135300,702500,14355500
sparse,2026,666,potential,fourary,8,2,300200,47983100,14355500
sparse,2026,666,bfs,mean_ring,8,3,144100,833300,14355500
sparse,2026,666,potential,mean_ring,8,4,120600,47983100,14355500
sparse,2026,666,rcm,fourary,8,5,214900,702500,14355500
sparse,2026,666,identity,fourary,8,6,227400,0,14355500
sparse,2026,666,bfs,fourary,8,7,182700,833300,14355500
sparse,2026,666,bfs,fourary,9,0,175100,833300,14355500
sparse,2026,666,identity,fourary,9,1,177300,0,14355500
sparse,2026,666,rcm,fourary,9,2,172200,702500,14355500
sparse,2026,666,potential,mean_ring,9,3,133400,47983100,14355500
sparse,2026,666,bfs,mean_ring,9,4,121400,833300,14355500
sparse,2026,666,potential,fourary,9,5,225000,47983100,14355500
sparse,2026,666,rcm,mean_ring,9,6,102700,702500,14355500
sparse,2026,666,identity,mean_ring,9,7,89000,0,14355500
sparse,2026,666,potential,mean_ring,10,0,75800,47983100,14355500
sparse,2026,666,potential,fourary,10,1,196500,47983100,14355500
sparse,2026,666,identity,fourary,10,2,187400,0,14355500
sparse,2026,666,identity,mean_ring,10,3,532800,0,14355500
sparse,2026,666,bfs,mean_ring,10,4,164500,833300,14355500
sparse,2026,666,rcm,fourary,10,5,252700,702500,14355500
sparse,2026,666,bfs,fourary,10,6,234100,833300,14355500
sparse,2026,666,rcm,mean_ring,10,7,148100,702500,14355500
sparse,2026,666,rcm,mean_ring,11,0,134900,702500,14355500
sparse,2026,666,bfs,fourary,11,1,229500,833300,14355500
sparse,2026,666,rcm,fourary,11,2,225400,702500,14355500
sparse,2026,666,bfs,mean_ring,11,3,149000,833300,14355500
sparse,2026,666,identity,mean_ring,11,4,135100,0,14355500
sparse,2026,666,identity,fourary,11,5,193600,0,14355500
sparse,2026,666,potential,fourary,11,6,217900,47983100,14355500
sparse,2026,666,potential,mean_ring,11,7,141900,47983100,14355500
clustered,2026,333,potential,mean_ring,0,0,303300,210272300,87819700
clustered,2026,333,rcm,fourary,0,1,389400,3470000,87819700
clustered,2026,333,identity,mean_ring,0,2,334600,0,87819700
clustered,2026,333,rcm,mean_ring,0,3,294000,3470000,87819700
clustered,2026,333,identity,fourary,0,4,385300,0,87819700
clustered,2026,333,bfs,fourary,0,5,425500,3456900,87819700
clustered,2026,333,potential,fourary,0,6,382600,210272300,87819700
clustered,2026,333,bfs,mean_ring,0,7,323900,3456900,87819700
clustered,2026,333,bfs,mean_ring,1,0,301500,3456900,87819700
clustered,2026,333,potential,fourary,1,1,354000,210272300,87819700
clustered,2026,333,bfs,fourary,1,2,371000,3456900,87819700
clustered,2026,333,identity,fourary,1,3,384100,0,87819700
clustered,2026,333,rcm,mean_ring,1,4,347300,3470000,87819700
clustered,2026,333,identity,mean_ring,1,5,313200,0,87819700
clustered,2026,333,rcm,fourary,1,6,354000,3470000,87819700
clustered,2026,333,potential,mean_ring,1,7,314700,210272300,87819700
clustered,2026,333,identity,fourary,2,0,404500,0,87819700
clustered,2026,333,potential,fourary,2,1,430300,210272300,87819700
clustered,2026,333,rcm,fourary,2,2,572000,3470000,87819700
clustered,2026,333,potential,mean_ring,2,3,470400,210272300,87819700
clustered,2026,333,bfs,fourary,2,4,433500,3456900,87819700
clustered,2026,333,rcm,mean_ring,2,5,339100,3470000,87819700
clustered,2026,333,identity,mean_ring,2,6,328800,0,87819700
clustered,2026,333,bfs,mean_ring,2,7,309800,3456900,87819700
clustered,2026,333,bfs,mean_ring,3,0,286900,3456900,87819700
clustered,2026,333,identity,mean_ring,3,1,273300,0,87819700
clustered,2026,333,rcm,mean_ring,3,2,270700,3470000,87819700
clustered,2026,333,bfs,fourary,3,3,390600,3456900,87819700
clustered,2026,333,potential,mean_ring,3,4,325000,210272300,87819700
clustered,2026,333,rcm,fourary,3,5,430700,3470000,87819700
clustered,2026,333,potential,fourary,3,6,406400,210272300,87819700
clustered,2026,333,identity,fourary,3,7,400200,0,87819700
clustered,2026,333,potential,fourary,4,0,403800,210272300,87819700
clustered,2026,333,rcm,mean_ring,4,1,319800,3470000,87819700
clustered,2026,333,bfs,fourary,4,2,414300,3456900,87819700
clustered,2026,333,bfs,mean_ring,4,3,334800,3456900,87819700
clustered,2026,333,identity,mean_ring,4,4,396700,0,87819700
clustered,2026,333,identity,fourary,4,5,420700,0,87819700
clustered,2026,333,potential,mean_ring,4,6,341400,210272300,87819700
clustered,2026,333,rcm,fourary,4,7,407700,3470000,87819700
clustered,2026,333,rcm,fourary,5,0,381000,3470000,87819700
clustered,2026,333,potential,mean_ring,5,1,338700,210272300,87819700
clustered,2026,333,identity,fourary,5,2,445700,0,87819700
clustered,2026,333,identity,mean_ring,5,3,334000,0,87819700
clustered,2026,333,bfs,mean_ring,5,4,381100,3456900,87819700
clustered,2026,333,bfs,fourary,5,5,420000,3456900,87819700
clustered,2026,333,rcm,mean_ring,5,6,363100,3470000,87819700
clustered,2026,333,potential,fourary,5,7,562000,210272300,87819700
clustered,2026,333,identity,fourary,6,0,688200,0,87819700
clustered,2026,333,rcm,mean_ring,6,1,930700,3470000,87819700
clustered,2026,333,identity,mean_ring,6,2,1855800,0,87819700
clustered,2026,333,rcm,fourary,6,3,637200,3470000,87819700
clustered,2026,333,potential,mean_ring,6,4,433100,210272300,87819700
clustered,2026,333,bfs,fourary,6,5,509400,3456900,87819700
clustered,2026,333,bfs,mean_ring,6,6,422000,3456900,87819700
clustered,2026,333,potential,fourary,6,7,525000,210272300,87819700
clustered,2026,333,potential,fourary,7,0,526200,210272300,87819700
clustered,2026,333,bfs,mean_ring,7,1,471600,3456900,87819700
clustered,2026,333,bfs,fourary,7,2,427900,3456900,87819700
clustered,2026,333,potential,mean_ring,7,3,400900,210272300,87819700
clustered,2026,333,rcm,fourary,7,4,503800,3470000,87819700
clustered,2026,333,identity,mean_ring,7,5,463200,0,87819700
clustered,2026,333,rcm,mean_ring,7,6,386500,3470000,87819700
clustered,2026,333,identity,fourary,7,7,379700,0,87819700
clustered,2026,333,rcm,mean_ring,8,0,297700,3470000,87819700
clustered,2026,333,potential,mean_ring,8,1,313400,210272300,87819700
clustered,2026,333,bfs,fourary,8,2,397900,3456900,87819700
clustered,2026,333,bfs,mean_ring,8,3,306800,3456900,87819700
clustered,2026,333,rcm,fourary,8,4,423100,3470000,87819700
clustered,2026,333,potential,fourary,8,5,422200,210272300,87819700
clustered,2026,333,identity,fourary,8,6,498600,0,87819700
clustered,2026,333,identity,mean_ring,8,7,418000,0,87819700
clustered,2026,333,identity,mean_ring,9,0,575800,0,87819700
clustered,2026,333,identity,fourary,9,1,477200,0,87819700
clustered,2026,333,potential,fourary,9,2,575100,210272300,87819700
clustered,2026,333,rcm,fourary,9,3,413700,3470000,87819700
clustered,2026,333,bfs,mean_ring,9,4,343200,3456900,87819700
clustered,2026,333,bfs,fourary,9,5,364400,3456900,87819700
clustered,2026,333,potential,mean_ring,9,6,345200,210272300,87819700
clustered,2026,333,rcm,mean_ring,9,7,308600,3470000,87819700
clustered,2026,333,identity,mean_ring,10,0,302100,0,87819700
clustered,2026,333,potential,fourary,10,1,382000,210272300,87819700
clustered,2026,333,rcm,fourary,10,2,371100,3470000,87819700
clustered,2026,333,bfs,fourary,10,3,365600,3456900,87819700
clustered,2026,333,identity,fourary,10,4,981500,0,87819700
clustered,2026,333,bfs,mean_ring,10,5,476900,3456900,87819700
clustered,2026,333,potential,mean_ring,10,6,408300,210272300,87819700
clustered,2026,333,rcm,mean_ring,10,7,327300,3470000,87819700
clustered,2026,333,rcm,mean_ring,11,0,291800,3470000,87819700
clustered,2026,333,potential,mean_ring,11,1,304100,210272300,87819700
clustered,2026,333,bfs,mean_ring,11,2,314100,3456900,87819700
clustered,2026,333,identity,fourary,11,3,417000,0,87819700
clustered,2026,333,bfs,fourary,11,4,375800,3456900,87819700
clustered,2026,333,rcm,fourary,11,5,372500,3470000,87819700
clustered,2026,333,potential,fourary,11,6,363100,210272300,87819700
clustered,2026,333,identity,mean_ring,11,7,342800,0,87819700
