case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
1,laws,sparse_uniform,2000,9049,42,667,caliber,7,1,257100,0,27200
1,laws,sparse_uniform,2000,9049,42,667,fourary,7,2,306900,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_ring,7,3,162900,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,mean_map,7,4,177000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,667,max_maxdegree,7,5,205000,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,667,selected_grid,7,6,171100,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,667,binary,7,7,316600,0,0
1,laws,sparse_uniform,2000,9049,42,667,mean_degree,7,8,207800,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,667,std_binary,7,9,280900,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,0,0,207500,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,0,1,248700,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,degree4,0,2,324400,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,0,3,153500,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,0,4,162000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,binary,0,5,323600,0,0
1,laws,sparse_uniform,2000,9049,42,1333,caliber,0,6,256900,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,fourary,0,7,309300,0,0
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,0,8,213400,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,0,9,288500,0,0
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,1,0,290300,0,0
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,1,1,211300,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,fourary,1,2,330200,0,0
1,laws,sparse_uniform,2000,9049,42,1333,caliber,1,3,257900,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,binary,1,4,289800,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,1,5,173000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,1,6,170600,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,degree4,1,7,391800,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,1,8,194500,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,1,9,210500,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,degree4,2,0,465600,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,2,1,199000,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,fourary,2,2,292800,0,0
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,2,3,230100,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,binary,2,4,298500,0,0
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,2,5,158600,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,2,6,216000,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,caliber,2,7,258700,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,2,8,298200,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,2,9,166200,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,3,0,157200,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,3,1,341300,0,0
1,laws,sparse_uniform,2000,9049,42,1333,caliber,3,2,259700,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,3,3,222100,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,3,4,160900,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,binary,3,5,307200,0,0
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,3,6,216600,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,fourary,3,7,303700,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,3,8,190100,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,degree4,3,9,333000,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,degree4,4,0,320200,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,4,1,223800,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,fourary,4,2,287100,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,4,3,173800,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,caliber,4,4,259500,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,4,5,303300,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,4,6,172900,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,binary,4,7,305300,0,0
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,4,8,220900,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,4,9,169000,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,5,0,156800,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,5,1,209200,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,binary,5,2,307000,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,5,3,191300,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,5,4,293000,0,0
1,laws,sparse_uniform,2000,9049,42,1333,caliber,5,5,258500,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,5,6,178500,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,fourary,5,7,368200,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,5,8,219800,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,degree4,5,9,330800,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,degree4,6,0,318600,0,101000
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,6,1,187500,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,6,2,164400,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,fourary,6,3,284700,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,6,4,221400,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,6,5,166500,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,binary,6,6,297800,0,0
1,laws,sparse_uniform,2000,9049,42,1333,caliber,6,7,365300,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,6,8,285900,0,0
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,6,9,217200,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,max_maxdegree,7,0,207000,12.498076516784975,20700
1,laws,sparse_uniform,2000,9049,42,1333,std_binary,7,1,273900,0,0
1,laws,sparse_uniform,2000,9049,42,1333,caliber,7,2,251900,0,27200
1,laws,sparse_uniform,2000,9049,42,1333,binary,7,3,296100,0,0
1,laws,sparse_uniform,2000,9049,42,1333,mean_ring,7,4,201600,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,mean_degree,7,5,216600,11.26065912543124,5700
1,laws,sparse_uniform,2000,9049,42,1333,fourary,7,6,495700,0,0
1,laws,sparse_uniform,2000,9049,42,1333,selected_grid,7,7,198900,101.89770442602727,16447000
1,laws,sparse_uniform,2000,9049,42,1333,mean_map,7,8,223700,50.94885221301364,5700
1,laws,sparse_uniform,2000,9049,42,1333,degree4,7,9,353000,0,101000
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,0,0,122100,37.50001161992514,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1,0,1,160600,50.00001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,0,2,126800,5.000001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_2,0,3,109400,100.00003098646704,7200
2,calibration,sparse_near,2000,9049,42,0,grid_16,0,4,95300,800.0002478917363,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,0,5,132600,12.50000387330838,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,0,6,126000,25.00000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,0,7,113500,1.5625004841635475,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,0,8,118200,75.00002323985028,7200
2,calibration,sparse_near,2000,9049,42,0,grid_4,0,9,113200,200.00006197293408,7200
2,calibration,sparse_near,2000,9049,42,0,grid_8,0,10,108600,400.00012394586815,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,0,11,108900,2.500000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,1,0,107600,2.500000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_8,1,1,105900,400.00012394586815,7200
2,calibration,sparse_near,2000,9049,42,0,grid_4,1,2,109900,200.00006197293408,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,1,3,118800,75.00002323985028,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,1,4,122100,1.5625004841635475,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,1,5,120600,25.00000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,1,6,113100,12.50000387330838,7200
2,calibration,sparse_near,2000,9049,42,0,grid_16,1,7,104000,800.0002478917363,7200
2,calibration,sparse_near,2000,9049,42,0,grid_2,1,8,111900,100.00003098646704,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,1,9,112900,5.000001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1,1,10,155700,50.00001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,1,11,122800,37.50001161992514,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1,2,0,158600,50.00001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,2,1,118800,37.50001161992514,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,2,2,123000,75.00002323985028,7200
2,calibration,sparse_near,2000,9049,42,0,grid_4,2,3,116100,200.00006197293408,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,2,4,124200,1.5625004841635475,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,2,5,120400,2.500000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,2,6,125300,12.50000387330838,7200
2,calibration,sparse_near,2000,9049,42,0,grid_16,2,7,117900,800.0002478917363,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,2,8,122400,5.000001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,2,9,118600,25.00000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_8,2,10,108300,400.00012394586815,7200
2,calibration,sparse_near,2000,9049,42,0,grid_2,2,11,116000,100.00003098646704,7200
2,calibration,sparse_near,2000,9049,42,0,grid_2,3,0,111300,100.00003098646704,7200
2,calibration,sparse_near,2000,9049,42,0,grid_8,3,1,102800,400.00012394586815,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,3,2,113000,25.00000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,3,3,112000,5.000001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_16,3,4,100200,800.0002478917363,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,3,5,109200,12.50000387330838,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,3,6,112400,2.500000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,3,7,106900,1.5625004841635475,7200
2,calibration,sparse_near,2000,9049,42,0,grid_4,3,8,110000,200.00006197293408,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,3,9,114800,75.00002323985028,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,3,10,121100,37.50001161992514,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1,3,11,154500,50.00001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,4,0,129900,1.5625004841635475,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,4,1,119900,5.000001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_4,4,2,106400,200.00006197293408,7200
2,calibration,sparse_near,2000,9049,42,0,grid_2,4,3,110400,100.00003098646704,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,4,4,115800,25.00000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_8,4,5,104700,400.00012394586815,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,4,6,115400,2.500000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,4,7,117700,37.50001161992514,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,4,8,110000,75.00002323985028,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,4,9,115000,12.50000387330838,7200
2,calibration,sparse_near,2000,9049,42,0,grid_16,4,10,102400,800.0002478917363,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1,4,11,152200,50.00001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1,5,0,150400,50.00001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_16,5,1,116800,800.0002478917363,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.25,5,2,127700,12.50000387330838,7200
2,calibration,sparse_near,2000,9049,42,0,grid_1.5,5,3,122900,75.00002323985028,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.75,5,4,123700,37.50001161992514,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.05,5,5,134500,2.500000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_8,5,6,110900,400.00012394586815,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.5,5,7,127500,25.00000774661676,7200
2,calibration,sparse_near,2000,9049,42,0,grid_2,5,8,183400,100.00003098646704,7200
2,calibration,sparse_near,2000,9049,42,0,grid_4,5,9,153700,200.00006197293408,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.1,5,10,183200,5.000001549323352,7200
2,calibration,sparse_near,2000,9049,42,0,grid_0.03125,5,11,132800,1.5625004841635475,7200
2,laws,sparse_near,2000,9049,42,667,mean_degree,0,0,122600,11.050948280082556,7200
2,laws,sparse_near,2000,9049,42,667,selected_grid,0,1,109600,800.0002478917363,8809700
