case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
1,roads,NY,264346,733846,0,37763,radix,1,7,70994100,0,0
1,roads,NY,264346,733846,0,37763,fourary,1,8,59813900,0,0
1,roads,NY,264346,733846,0,37763,caliber,1,9,45616800,0,5392400
1,roads,NY,264346,733846,0,37763,degree4,1,10,70039100,0,18725300
1,roads,NY,264346,733846,0,37763,mean_map,2,0,36668600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,mean_degree,2,1,40579900,465.8737218609674,3228100
1,roads,NY,264346,733846,0,37763,std_binary,2,2,61964400,0,0
1,roads,NY,264346,733846,0,37763,fourary,2,3,64211300,0,0
1,roads,NY,264346,733846,0,37763,mean_ring,2,4,36083900,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,degree4,2,5,75785700,0,18725300
1,roads,NY,264346,733846,0,37763,radix,2,6,80520200,0,0
1,roads,NY,264346,733846,0,37763,caliber,2,7,51075800,0,5392400
1,roads,NY,264346,733846,0,37763,selected_grid,2,8,37188000,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,37763,max_maxdegree,2,9,35938700,4618.25,4718000
1,roads,NY,264346,733846,0,37763,binary,2,10,63714300,0,0
1,roads,NY,264346,733846,0,37763,binary,3,0,64546800,0,0
1,roads,NY,264346,733846,0,37763,max_maxdegree,3,1,40847300,4618.25,4718000
1,roads,NY,264346,733846,0,37763,selected_grid,3,2,36262400,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,37763,caliber,3,3,53281800,0,5392400
1,roads,NY,264346,733846,0,37763,radix,3,4,80348900,0,0
1,roads,NY,264346,733846,0,37763,degree4,3,5,74364400,0,18725300
1,roads,NY,264346,733846,0,37763,mean_ring,3,6,37797500,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,fourary,3,7,61046500,0,0
1,roads,NY,264346,733846,0,37763,std_binary,3,8,57233500,0,0
1,roads,NY,264346,733846,0,37763,mean_degree,3,9,40847900,465.8737218609674,3228100
1,roads,NY,264346,733846,0,37763,mean_map,3,10,39105400,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,mean_degree,4,0,40522600,465.8737218609674,3228100
1,roads,NY,264346,733846,0,37763,mean_map,4,1,40336400,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,binary,4,2,63833200,0,0
1,roads,NY,264346,733846,0,37763,selected_grid,4,3,35973300,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,37763,mean_ring,4,4,34407100,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,max_maxdegree,4,5,33474200,4618.25,4718000
1,roads,NY,264346,733846,0,37763,degree4,4,6,69801500,0,18725300
1,roads,NY,264346,733846,0,37763,caliber,4,7,45311300,0,5392400
1,roads,NY,264346,733846,0,37763,std_binary,4,8,62261900,0,0
1,roads,NY,264346,733846,0,37763,radix,4,9,77209800,0,0
1,roads,NY,264346,733846,0,37763,fourary,4,10,60951100,0,0
1,roads,NY,264346,733846,0,37763,fourary,5,0,57989400,0,0
1,roads,NY,264346,733846,0,37763,radix,5,1,75512300,0,0
1,roads,NY,264346,733846,0,37763,std_binary,5,2,54983500,0,0
1,roads,NY,264346,733846,0,37763,caliber,5,3,46427100,0,5392400
1,roads,NY,264346,733846,0,37763,degree4,5,4,71144700,0,18725300
1,roads,NY,264346,733846,0,37763,max_maxdegree,5,5,33521900,4618.25,4718000
1,roads,NY,264346,733846,0,37763,mean_ring,5,6,34973200,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,selected_grid,5,7,31969700,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,37763,binary,5,8,60381000,0,0
1,roads,NY,264346,733846,0,37763,mean_map,5,9,39210200,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,mean_degree,5,10,39904200,465.8737218609674,3228100
1,roads,NY,264346,733846,0,37763,degree4,6,0,70412700,0,18725300
