case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
3,scale,sparse_fast,1000000,4501626,42,333333,mean_degree,4,0,480529600,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,binary,4,1,823851400,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_map,4,2,434823400,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,caliber,4,3,778308300,0,36778700
3,scale,sparse_fast,1000000,4501626,42,333333,degree4,4,4,994961700,0,108376100
3,scale,sparse_fast,1000000,4501626,42,333333,mean_ring,4,5,425563600,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,max_maxdegree,4,6,434131200,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,333333,std_binary,4,7,766792500,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,fourary,4,8,751489500,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,fourary,5,0,770594000,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,std_binary,5,1,786558300,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,max_maxdegree,5,2,436071900,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,333333,mean_ring,5,3,458112800,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,degree4,5,4,1028967100,0,108376100
3,scale,sparse_fast,1000000,4501626,42,333333,caliber,5,5,751563900,0,36778700
3,scale,sparse_fast,1000000,4501626,42,333333,mean_map,5,6,447667100,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,333333,binary,5,7,797373100,0,0
3,scale,sparse_fast,1000000,4501626,42,333333,mean_degree,5,8,436515100,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,caliber,0,0,816311800,0,36778700
3,scale,sparse_fast,1000000,4501626,42,666666,mean_ring,0,1,516398900,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,fourary,0,2,998807300,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,binary,0,3,980551800,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,mean_map,0,4,498175700,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,mean_degree,0,5,545096700,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,max_maxdegree,0,6,582091800,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,666666,std_binary,0,7,994756200,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,degree4,0,8,1176801400,0,108376100
3,scale,sparse_fast,1000000,4501626,42,666666,degree4,1,0,1194867300,0,108376100
3,scale,sparse_fast,1000000,4501626,42,666666,std_binary,1,1,1114749700,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,max_maxdegree,1,2,603866900,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,666666,mean_degree,1,3,558273500,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,mean_map,1,4,543570400,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,binary,1,5,947818800,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,fourary,1,6,1015589500,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,mean_ring,1,7,556190200,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,caliber,1,8,856314900,0,36778700
3,scale,sparse_fast,1000000,4501626,42,666666,caliber,2,0,819935000,0,36778700
3,scale,sparse_fast,1000000,4501626,42,666666,mean_map,2,1,495551300,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,std_binary,2,2,865720400,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,binary,2,3,965870800,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,degree4,2,4,1095760000,0,108376100
3,scale,sparse_fast,1000000,4501626,42,666666,max_maxdegree,2,5,508017700,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,666666,fourary,2,6,870752700,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,mean_degree,2,7,487409100,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,mean_ring,2,8,501786600,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,mean_ring,3,0,521487000,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,mean_degree,3,1,505451700,11.216431121907522,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,fourary,3,2,862463400,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,max_maxdegree,3,3,487558000,12.499999569546507,29525900
3,scale,sparse_fast,1000000,4501626,42,666666,degree4,3,4,1064215600,0,108376100
3,scale,sparse_fast,1000000,4501626,42,666666,binary,3,5,902862600,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,std_binary,3,6,894882700,0,0
3,scale,sparse_fast,1000000,4501626,42,666666,mean_map,3,7,494730100,50.49217796558807,18100000
3,scale,sparse_fast,1000000,4501626,42,666666,caliber,3,8,813384100,0,36778700
