key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:18,layout,random,100000,448748,1729,66666,caliber,43868700.0,1855000.0
layout:18,layout,random,100000,448748,1729,66666,degree4,59017200.0,7208800.0
layout:18,layout,random,100000,448748,1729,66666,fourary,47677700.0,0.0
layout:18,layout,random,100000,448748,1729,66666,max_maxdegree,24820150.0,2611300.0
layout:18,layout,random,100000,448748,1729,66666,mean_degree,24981600.0,1666500.0
layout:18,layout,random,100000,448748,1729,66666,mean_map,29592100.0,1666500.0
layout:18,layout,random,100000,448748,1729,66666,mean_ring,29125300.0,1666500.0
layout:18,layout,random,100000,448748,1729,66666,std_binary,45306400.0,0.0
layout:19,layout,bfs,100000,448748,1729,30541,binary,47620450.0,0.0
layout:19,layout,bfs,100000,448748,1729,30541,caliber,43949900.0,3096200.0
layout:19,layout,bfs,100000,448748,1729,30541,degree4,58248500.0,7983000.0
layout:19,layout,bfs,100000,448748,1729,30541,fourary,48547250.0,0.0
layout:19,layout,bfs,100000,448748,1729,30541,max_maxdegree,25615000.0,4875100.0
layout:19,layout,bfs,100000,448748,1729,30541,mean_degree,26106150.0,1550300.0
layout:19,layout,bfs,100000,448748,1729,30541,mean_map,26083000.0,1550300.0
layout:19,layout,bfs,100000,448748,1729,30541,mean_ring,26063850.0,1550300.0
layout:19,layout,bfs,100000,448748,1729,30541,std_binary,46789750.0,0.0
layout:19,layout,bfs,100000,448748,1729,97704,binary,48170000.0,0.0
layout:19,layout,bfs,100000,448748,1729,97704,caliber,43079000.0,3096200.0
layout:19,layout,bfs,100000,448748,1729,97704,degree4,59804750.0,7983000.0
layout:19,layout,bfs,100000,448748,1729,97704,fourary,48157500.0,0.0
layout:19,layout,bfs,100000,448748,1729,97704,max_maxdegree,26138750.0,4875100.0
layout:19,layout,bfs,100000,448748,1729,97704,mean_degree,25838950.0,1550300.0
layout:19,layout,bfs,100000,448748,1729,97704,mean_map,26279950.0,1550300.0
layout:19,layout,bfs,100000,448748,1729,97704,mean_ring,25482700.0,1550300.0
layout:19,layout,bfs,100000,448748,1729,97704,std_binary,47629950.0,0.0
layout:2,layout,destination,5000,22662,42,1666,binary,1119000.0,0.0
layout:2,layout,destination,5000,22662,42,1666,caliber,974750.0,89400.0
layout:2,layout,destination,5000,22662,42,1666,degree4,1292500.0,308600.0
layout:2,layout,destination,5000,22662,42,1666,fourary,1096950.0,0.0
layout:2,layout,destination,5000,22662,42,1666,max_maxdegree,676200.0,82100.0
layout:2,layout,destination,5000,22662,42,1666,mean_degree,704450.0,35800.0
layout:2,layout,destination,5000,22662,42,1666,mean_map,779700.0,35800.0
layout:2,layout,destination,5000,22662,42,1666,mean_ring,740800.0,35800.0
layout:2,layout,destination,5000,22662,42,1666,std_binary,1096550.0,0.0
