family,seed,source,rate,arm,null_seed,admitted,potential_work,pushes,pops,comparisons,scouts,scout_scans,scout_yield,field_ns
roadlike,1729,666,0.1,weight_permutation,72,600,3600,1454,1454,15950,83,498,181,43297500
roadlike,1729,333,0.25,vertex_permutation,72,1500,9000,1576,1576,18700,210,1260,472,43297500
roadlike,1729,666,0.25,vertex_permutation,72,1500,9000,1573,1573,18419,207,1242,480,43297500
roadlike,1729,333,0.25,weight_permutation,72,1500,9000,1535,1535,17882,187,1122,400,43297500
roadlike,1729,666,0.25,weight_permutation,72,1500,9000,1558,1558,17951,193,1158,409,43297500
roadlike,1729,333,0.5,vertex_permutation,72,3000,18000,1674,1674,20789,355,2130,786,43297500
roadlike,1729,666,0.5,vertex_permutation,72,3000,18000,1658,1658,20191,352,2112,790,43297500
roadlike,1729,333,0.5,weight_permutation,72,3000,18000,1656,1656,20280,346,2076,745,43297500
roadlike,1729,666,0.5,weight_permutation,72,3000,18000,1694,1694,20562,352,2112,770,43297500
roadlike,1729,333,0.05,vertex_permutation,73,300,1800,1444,1444,16157,55,330,145,43297500
roadlike,1729,666,0.05,vertex_permutation,73,300,1800,1458,1458,16072,55,330,155,43297500
roadlike,1729,333,0.05,weight_permutation,73,300,1800,1421,1421,15644,47,282,93,43297500
roadlike,1729,666,0.05,weight_permutation,73,300,1800,1425,1425,15349,44,264,84,43297500
roadlike,1729,333,0.1,vertex_permutation,73,600,3600,1499,1499,17258,109,654,273,43297500
roadlike,1729,666,0.1,vertex_permutation,73,600,3600,1499,1499,17020,108,648,266,43297500
roadlike,1729,333,0.1,weight_permutation,73,600,3600,1463,1463,16388,83,498,193,43297500
roadlike,1729,666,0.1,weight_permutation,73,600,3600,1479,1479,16371,84,504,174,43297500
roadlike,1729,333,0.25,vertex_permutation,73,1500,9000,1584,1584,18949,214,1284,489,43297500
roadlike,1729,666,0.25,vertex_permutation,73,1500,9000,1595,1595,18850,218,1308,501,43297500
roadlike,1729,333,0.25,weight_permutation,73,1500,9000,1550,1550,18028,187,1122,405,43297500
roadlike,1729,666,0.25,weight_permutation,73,1500,9000,1579,1579,18142,204,1224,406,43297500
roadlike,1729,333,0.5,vertex_permutation,73,3000,18000,1696,1696,21164,365,2190,801,43297500
roadlike,1729,666,0.5,vertex_permutation,73,3000,18000,1720,1720,21115,373,2238,823,43297500
roadlike,1729,333,0.5,weight_permutation,73,3000,18000,1667,1667,20357,350,2100,730,43297500
roadlike,1729,666,0.5,weight_permutation,73,3000,18000,1696,1696,20487,355,2130,743,43297500
roadlike,1729,333,0.05,vertex_permutation,74,300,1800,1452,1452,16164,52,312,131,43297500
roadlike,1729,666,0.05,vertex_permutation,74,300,1800,1460,1460,15968,57,342,138,43297500
roadlike,1729,333,0.05,weight_permutation,74,300,1800,1402,1402,15306,33,198,71,43297500
roadlike,1729,666,0.05,weight_permutation,74,300,1800,1419,1419,15186,37,222,82,43297500
roadlike,1729,333,0.1,vertex_permutation,74,600,3600,1503,1503,17155,98,588,241,43297500
roadlike,1729,666,0.1,vertex_permutation,74,600,3600,1508,1508,17030,102,612,243,43297500
roadlike,1729,333,0.1,weight_permutation,74,600,3600,1446,1446,16162,79,474,182,43297500
roadlike,1729,666,0.1,weight_permutation,74,600,3600,1452,1452,15869,79,474,182,43297500
roadlike,1729,333,0.25,vertex_permutation,74,1500,9000,1586,1586,18860,216,1296,504,43297500
roadlike,1729,666,0.25,vertex_permutation,74,1500,9000,1605,1605,18908,215,1290,504,43297500
roadlike,1729,333,0.25,weight_permutation,74,1500,9000,1521,1521,17569,183,1098,398,43297500
roadlike,1729,666,0.25,weight_permutation,74,1500,9000,1548,1548,17759,184,1104,403,43297500
roadlike,1729,333,0.5,vertex_permutation,74,3000,18000,1665,1665,20623,359,2154,797,43297500
roadlike,1729,666,0.5,vertex_permutation,74,3000,18000,1700,1700,20870,364,2184,822,43297500
roadlike,1729,333,0.5,weight_permutation,74,3000,18000,1641,1641,20002,335,2010,710,43297500
roadlike,1729,666,0.5,weight_permutation,74,3000,18000,1633,1633,19500,341,2046,703,43297500
roadlike,1729,333,0.05,vertex_permutation,75,300,1800,1460,1460,16418,53,318,151,43297500
roadlike,1729,666,0.05,vertex_permutation,75,300,1800,1458,1458,16098,51,306,143,43297500
roadlike,1729,333,0.05,weight_permutation,75,300,1800,1424,1424,15674,42,252,86,43297500
roadlike,1729,666,0.05,weight_permutation,75,300,1800,1439,1439,15645,44,264,94,43297500
roadlike,1729,333,0.1,vertex_permutation,75,600,3600,1499,1499,17125,100,600,243,43297500
roadlike,1729,666,0.1,vertex_permutation,75,600,3600,1506,1506,17014,98,588,242,43297500
roadlike,1729,333,0.1,weight_permutation,75,600,3600,1464,1464,16417,81,486,169,43297500
roadlike,1729,666,0.1,weight_permutation,75,600,3600,1477,1477,16268,82,492,178,43297500
roadlike,1729,333,0.25,vertex_permutation,75,1500,9000,1581,1581,18761,211,1266,479,43297500
roadlike,1729,666,0.25,vertex_permutation,75,1500,9000,1603,1603,18918,214,1284,487,43297500
roadlike,1729,333,0.25,weight_permutation,75,1500,9000,1553,1553,18248,188,1128,431,43297500
roadlike,1729,666,0.25,weight_permutation,75,1500,9000,1582,1582,18266,197,1182,435,43297500
roadlike,1729,333,0.5,vertex_permutation,75,3000,18000,1689,1689,20809,380,2280,786,43297500
roadlike,1729,666,0.5,vertex_permutation,75,3000,18000,1709,1709,20839,378,2268,812,43297500
roadlike,1729,333,0.5,weight_permutation,75,3000,18000,1657,1657,20372,347,2082,751,43297500
roadlike,1729,666,0.5,weight_permutation,75,3000,18000,1685,1685,20437,351,2106,773,43297500
roadlike,1729,333,0.05,vertex_permutation,76,300,1800,1457,1457,16399,60,360,153,43297500
roadlike,1729,666,0.05,vertex_permutation,76,300,1800,1463,1463,16173,59,354,162,43297500
roadlike,1729,333,0.05,weight_permutation,76,300,1800,1396,1396,15219,32,192,59,43297500
roadlike,1729,666,0.05,weight_permutation,76,300,1800,1412,1412,15084,35,210,60,43297500
roadlike,1729,333,0.1,vertex_permutation,76,600,3600,1512,1512,17497,111,666,277,43297500
roadlike,1729,666,0.1,vertex_permutation,76,600,3600,1515,1515,17189,111,666,287,43297500
roadlike,1729,333,0.1,weight_permutation,76,600,3600,1430,1430,15847,75,450,134,43297500
roadlike,1729,666,0.1,weight_permutation,76,600,3600,1452,1452,15779,81,486,139,43297500
roadlike,1729,333,0.25,vertex_permutation,76,1500,9000,1605,1605,19233,226,1356,520,43297500
roadlike,1729,666,0.25,vertex_permutation,76,1500,9000,1594,1594,18747,218,1308,513,43297500
roadlike,1729,333,0.25,weight_permutation,76,1500,9000,1510,1510,17581,178,1068,368,43297500
roadlike,1729,666,0.25,weight_permutation,76,1500,9000,1543,1543,17648,195,1170,382,43297500
roadlike,1729,333,0.5,vertex_permutation,76,3000,18000,1708,1708,21165,362,2172,796,43297500
roadlike,1729,666,0.5,vertex_permutation,76,3000,18000,1728,1728,21118,367,2202,820,43297500
roadlike,1729,333,0.5,weight_permutation,76,3000,18000,1683,1683,20605,357,2142,723,43297500
roadlike,1729,666,0.5,weight_permutation,76,3000,18000,1739,1739,21087,381,2286,769,43297500
roadlike,1729,333,0.05,vertex_permutation,77,300,1800,1444,1444,16201,57,342,137,43297500
roadlike,1729,666,0.05,vertex_permutation,77,300,1800,1466,1466,16262,60,360,150,43297500
roadlike,1729,333,0.05,weight_permutation,77,300,1800,1407,1407,15452,36,216,63,43297500
roadlike,1729,666,0.05,weight_permutation,77,300,1800,1423,1423,15341,38,228,66,43297500
roadlike,1729,333,0.1,vertex_permutation,77,600,3600,1477,1477,16918,107,642,247,43297500
roadlike,1729,666,0.1,vertex_permutation,77,600,3600,1514,1514,17133,109,654,266,43297500
roadlike,1729,333,0.1,weight_permutation,77,600,3600,1447,1447,16136,82,492,161,43297500
roadlike,1729,666,0.1,weight_permutation,77,600,3600,1457,1457,15952,82,492,153,43297500
roadlike,1729,333,0.25,vertex_permutation,77,1500,9000,1586,1586,18848,212,1272,488,43297500
roadlike,1729,666,0.25,vertex_permutation,77,1500,9000,1603,1603,18800,211,1266,490,43297500
roadlike,1729,333,0.25,weight_permutation,77,1500,9000,1548,1548,18048,182,1092,392,43297500
roadlike,1729,666,0.25,weight_permutation,77,1500,9000,1564,1564,17964,183,1098,391,43297500
roadlike,1729,333,0.5,vertex_permutation,77,3000,18000,1667,1667,20454,369,2214,778,43297500
roadlike,1729,666,0.5,vertex_permutation,77,3000,18000,1679,1679,20408,363,2178,780,43297500
roadlike,1729,333,0.5,weight_permutation,77,3000,18000,1637,1637,19844,327,1962,680,43297500
roadlike,1729,666,0.5,weight_permutation,77,3000,18000,1657,1657,19799,335,2010,683,43297500
roadlike,1729,333,0.05,vertex_permutation,78,300,1800,1451,1451,16323,58,348,155,43297500
roadlike,1729,666,0.05,vertex_permutation,78,300,1800,1443,1443,15821,57,342,142,43297500
roadlike,1729,333,0.05,weight_permutation,78,300,1800,1394,1394,15206,36,216,72,43297500
roadlike,1729,666,0.05,weight_permutation,78,300,1800,1407,1407,15049,35,210,72,43297500
roadlike,1729,333,0.1,vertex_permutation,78,600,3600,1494,1494,17141,103,618,259,43297500
roadlike,1729,666,0.1,vertex_permutation,78,600,3600,1489,1489,16682,103,618,251,43297500
roadlike,1729,333,0.1,weight_permutation,78,600,3600,1421,1421,15758,75,450,148,43297500
roadlike,1729,666,0.1,weight_permutation,78,600,3600,1433,1433,15550,74,444,151,43297500
roadlike,1729,333,0.25,vertex_permutation,78,1500,9000,1585,1585,18884,200,1200,493,43297500
roadlike,1729,666,0.25,vertex_permutation,78,1500,9000,1570,1570,18356,200,1200,479,43297500
roadlike,1729,333,0.25,weight_permutation,78,1500,9000,1512,1512,17385,179,1074,365,43297500
roadlike,1729,666,0.25,weight_permutation,78,1500,9000,1510,1510,17116,177,1062,375,43297500
roadlike,1729,333,0.5,vertex_permutation,78,3000,18000,1638,1638,20132,342,2052,744,43297500
roadlike,1729,666,0.5,vertex_permutation,78,3000,18000,1644,1644,19922,346,2076,753,43297500
roadlike,1729,333,0.5,weight_permutation,78,3000,18000,1607,1607,19436,326,1956,678,43297500
roadlike,1729,666,0.5,weight_permutation,78,3000,18000,1622,1622,19386,328,1968,690,43297500
roadlike,1729,333,0.05,vertex_permutation,79,300,1800,1442,1442,16078,53,318,134,43297500
roadlike,1729,666,0.05,vertex_permutation,79,300,1800,1455,1455,15979,52,312,137,43297500
roadlike,1729,333,0.05,weight_permutation,79,300,1800,1414,1414,15629,39,234,95,43297500
roadlike,1729,666,0.05,weight_permutation,79,300,1800,1426,1426,15427,38,228,92,43297500
roadlike,1729,333,0.1,vertex_permutation,79,600,3600,1487,1487,16983,99,594,241,43297500
roadlike,1729,666,0.1,vertex_permutation,79,600,3600,1493,1493,16782,100,600,242,43297500
roadlike,1729,333,0.1,weight_permutation,79,600,3600,1459,1459,16479,90,540,204,43297500
roadlike,1729,666,0.1,weight_permutation,79,600,3600,1473,1473,16373,88,528,192,43297500
roadlike,1729,333,0.25,vertex_permutation,79,1500,9000,1566,1566,18548,213,1278,477,43297500
roadlike,1729,666,0.25,vertex_permutation,79,1500,9000,1588,1588,18764,216,1296,497,43297500
roadlike,1729,333,0.25,weight_permutation,79,1500,9000,1523,1523,17732,179,1074,374,43297500
roadlike,1729,666,0.25,weight_permutation,79,1500,9000,1535,1535,17626,181,1086,363,43297500
roadlike,1729,333,0.5,vertex_permutation,79,3000,18000,1689,1689,20889,369,2214,821,43297500
roadlike,1729,666,0.5,vertex_permutation,79,3000,18000,1727,1727,21158,377,2262,838,43297500
roadlike,1729,333,0.5,weight_permutation,79,3000,18000,1651,1651,20034,341,2046,696,43297500
roadlike,1729,666,0.5,weight_permutation,79,3000,18000,1668,1668,20039,350,2100,684,43297500
roadlike,1729,333,0.05,vertex_permutation,80,300,1800,1432,1432,15945,50,300,117,43297500
roadlike,1729,666,0.05,vertex_permutation,80,300,1800,1439,1439,15719,47,282,115,43297500
roadlike,1729,333,0.05,weight_permutation,80,300,1800,1425,1425,15677,43,258,90,43297500
roadlike,1729,666,0.05,weight_permutation,80,300,1800,1436,1436,15548,46,276,94,43297500
roadlike,1729,333,0.1,vertex_permutation,80,600,3600,1456,1456,16536,91,546,196,43297500
roadlike,1729,666,0.1,vertex_permutation,80,600,3600,1464,1464,16300,87,522,192,43297500
roadlike,1729,333,0.1,weight_permutation,80,600,3600,1449,1449,16226,77,462,171,43297500
roadlike,1729,666,0.1,weight_permutation,80,600,3600,1467,1467,16074,82,492,175,43297500
roadlike,1729,333,0.25,vertex_permutation,80,1500,9000,1561,1561,18542,205,1230,461,43297500
roadlike,1729,666,0.25,vertex_permutation,80,1500,9000,1569,1569,18359,207,1242,478,43297500
roadlike,1729,333,0.25,weight_permutation,80,1500,9000,1509,1509,17615,172,1032,379,43297500
roadlike,1729,666,0.25,weight_permutation,80,1500,9000,1539,1539,17771,186,1116,397,43297500
roadlike,1729,333,0.5,vertex_permutation,80,3000,18000,1666,1666,20469,354,2124,752,43297500
roadlike,1729,666,0.5,vertex_permutation,80,3000,18000,1691,1691,20502,365,2190,777,43297500
roadlike,1729,333,0.5,weight_permutation,80,3000,18000,1641,1641,19951,335,2010,687,43297500
roadlike,1729,666,0.5,weight_permutation,80,3000,18000,1688,1688,20386,351,2106,718,43297500
roadlike,1729,333,0.05,vertex_permutation,81,300,1800,1449,1449,16220,56,336,147,43297500
roadlike,1729,666,0.05,vertex_permutation,81,300,1800,1466,1466,16216,59,354,164,43297500
roadlike,1729,333,0.05,weight_permutation,81,300,1800,1397,1397,15198,37,222,64,43297500
roadlike,1729,666,0.05,weight_permutation,81,300,1800,1404,1404,15015,36,216,66,43297500
roadlike,1729,333,0.1,vertex_permutation,81,600,3600,1494,1494,17009,101,606,247,43297500
roadlike,1729,666,0.1,vertex_permutation,81,600,3600,1488,1488,16648,101,606,249,43297500
roadlike,1729,333,0.1,weight_permutation,81,600,3600,1412,1412,15546,73,438,125,43297500
roadlike,1729,666,0.1,weight_permutation,81,600,3600,1431,1431,15578,77,462,140,43297500
roadlike,1729,333,0.25,vertex_permutation,81,1500,9000,1621,1621,19371,220,1320,498,43297500
roadlike,1729,666,0.25,vertex_permutation,81,1500,9000,1636,1636,19283,222,1332,519,43297500
roadlike,1729,333,0.25,weight_permutation,81,1500,9000,1510,1510,17481,177,1062,383,43297500
roadlike,1729,666,0.25,weight_permutation,81,1500,9000,1537,1537,17671,188,1128,402,43297500
roadlike,1729,333,0.5,vertex_permutation,81,3000,18000,1679,1679,20742,359,2154,805,43297500
roadlike,1729,666,0.5,vertex_permutation,81,3000,18000,1688,1688,20431,371,2226,813,43297500
roadlike,1729,333,0.5,weight_permutation,81,3000,18000,1667,1667,20410,335,2010,719,43297500
roadlike,1729,666,0.5,weight_permutation,81,3000,18000,1647,1647,19829,329,1974,718,43297500
roadlike,1729,333,0.05,vertex_permutation,82,300,1800,1434,1434,15947,53,318,128,43297500
roadlike,1729,666,0.05,vertex_permutation,82,300,1800,1445,1445,15859,54,324,127,43297500
roadlike,1729,333,0.05,weight_permutation,82,300,1800,1417,1417,15585,45,270,86,43297500
roadlike,1729,666,0.05,weight_permutation,82,300,1800,1436,1436,15509,42,252,85,43297500
roadlike,1729,333,0.1,vertex_permutation,82,600,3600,1498,1498,17247,103,618,254,43297500
roadlike,1729,666,0.1,vertex_permutation,82,600,3600,1506,1506,16975,102,612,241,43297500
roadlike,1729,333,0.1,weight_permutation,82,600,3600,1442,1442,16075,80,480,167,43297500
roadlike,1729,666,0.1,weight_permutation,82,600,3600,1465,1465,16119,74,444,164,43297500
roadlike,1729,333,0.25,vertex_permutation,82,1500,9000,1585,1585,19024,207,1242,502,43297500
roadlike,1729,666,0.25,vertex_permutation,82,1500,9000,1604,1604,18928,207,1242,488,43297500
roadlike,1729,333,0.25,weight_permutation,82,1500,9000,1526,1526,17712,180,1080,378,43297500
roadlike,1729,666,0.25,weight_permutation,82,1500,9000,1550,1550,17729,177,1062,387,43297500
roadlike,1729,333,0.5,vertex_permutation,82,3000,18000,1676,1676,20760,358,2148,789,43297500
roadlike,1729,666,0.5,vertex_permutation,82,3000,18000,1668,1668,20248,348,2088,766,43297500
roadlike,1729,333,0.5,weight_permutation,82,3000,18000,1610,1610,19391,328,1968,651,43297500
roadlike,1729,666,0.5,weight_permutation,82,3000,18000,1645,1645,19645,329,1974,664,43297500
roadlike,1729,333,0.05,vertex_permutation,83,300,1800,1436,1436,16138,57,342,138,43297500
roadlike,1729,666,0.05,vertex_permutation,83,300,1800,1447,1447,15989,55,330,141,43297500
roadlike,1729,333,0.05,weight_permutation,83,300,1800,1422,1422,15698,47,282,89,43297500
roadlike,1729,666,0.05,weight_permutation,83,300,1800,1432,1432,15490,47,282,90,43297500
roadlike,1729,333,0.1,vertex_permutation,83,600,3600,1475,1475,16915,102,612,243,43297500
roadlike,1729,666,0.1,vertex_permutation,83,600,3600,1494,1494,16854,101,606,243,43297500
roadlike,1729,333,0.1,weight_permutation,83,600,3600,1432,1432,16056,74,444,169,43297500
roadlike,1729,666,0.1,weight_permutation,83,600,3600,1457,1457,16124,77,462,184,43297500
roadlike,1729,333,0.25,vertex_permutation,83,1500,9000,1586,1586,19079,216,1296,509,43297500
roadlike,1729,666,0.25,vertex_permutation,83,1500,9000,1589,1589,18783,211,1266,497,43297500
roadlike,1729,333,0.25,weight_permutation,83,1500,9000,1500,1500,17423,181,1086,398,43297500
roadlike,1729,666,0.25,weight_permutation,83,1500,9000,1526,1526,17597,186,1116,412,43297500
roadlike,1729,333,0.5,vertex_permutation,83,3000,18000,1671,1671,20729,369,2214,807,43297500
roadlike,1729,666,0.5,vertex_permutation,83,3000,18000,1656,1656,20177,357,2142,792,43297500
roadlike,1729,333,0.5,weight_permutation,83,3000,18000,1638,1638,20054,346,2076,745,43297500
roadlike,1729,666,0.5,weight_permutation,83,3000,18000,1663,1663,20084,348,2088,756,43297500
roadlike,1729,333,0.05,vertex_permutation,84,300,1800,1454,1454,16317,54,324,132,43297500
roadlike,1729,666,0.05,vertex_permutation,84,300,1800,1472,1472,16316,56,336,147,43297500
roadlike,1729,333,0.05,weight_permutation,84,300,1800,1418,1418,15593,47,282,87,43297500
roadlike,1729,666,0.05,weight_permutation,84,300,1800,1426,1426,15302,45,270,81,43297500
roadlike,1729,333,0.1,vertex_permutation,84,600,3600,1503,1503,17290,109,654,265,43297500
roadlike,1729,666,0.1,vertex_permutation,84,600,3600,1519,1519,17272,109,654,278,43297500
roadlike,1729,333,0.1,weight_permutation,84,600,3600,1440,1440,16075,83,498,163,43297500
roadlike,1729,666,0.1,weight_permutation,84,600,3600,1445,1445,15760,81,486,158,43297500
roadlike,1729,333,0.25,vertex_permutation,84,1500,9000,1591,1591,18969,219,1314,507,43297500
roadlike,1729,666,0.25,vertex_permutation,84,1500,9000,1615,1615,19141,220,1320,523,43297500
roadlike,1729,333,0.25,weight_permutation,84,1500,9000,1530,1530,17781,186,1116,382,43297500
roadlike,1729,666,0.25,weight_permutation,84,1500,9000,1545,1545,17753,193,1158,386,43297500
roadlike,1729,333,0.5,vertex_permutation,84,3000,18000,1670,1670,20538,356,2136,762,43297500
roadlike,1729,666,0.5,vertex_permutation,84,3000,18000,1700,1700,20754,359,2154,795,43297500
roadlike,1729,333,0.5,weight_permutation,84,3000,18000,1640,1640,20034,337,2022,718,43297500
roadlike,1729,666,0.5,weight_permutation,84,3000,18000,1637,1637,19656,348,2088,716,43297500
roadlike,1729,333,0.05,vertex_permutation,85,300,1800,1453,1453,16275,55,330,144,43297500
roadlike,1729,666,0.05,vertex_permutation,85,300,1800,1478,1478,16439,61,366,167,43297500
roadlike,1729,333,0.05,weight_permutation,85,300,1800,1410,1410,15502,38,228,76,43297500
roadlike,1729,666,0.05,weight_permutation,85,300,1800,1423,1423,15293,39,234,79,43297500
roadlike,1729,333,0.1,vertex_permutation,85,600,3600,1482,1482,16914,96,576,236,43297500
roadlike,1729,666,0.1,vertex_permutation,85,600,3600,1514,1514,17210,102,612,251,43297500
roadlike,1729,333,0.1,weight_permutation,85,600,3600,1456,1456,16312,86,516,178,43297500
roadlike,1729,666,0.1,weight_permutation,85,600,3600,1472,1472,16243,86,516,181,43297500
roadlike,1729,333,0.25,vertex_permutation,85,1500,9000,1583,1583,18858,210,1260,482,43297500
roadlike,1729,666,0.25,vertex_permutation,85,1500,9000,1620,1620,19125,218,1308,517,43297500
roadlike,1729,333,0.25,weight_permutation,85,1500,9000,1535,1535,17948,185,1110,391,43297500
roadlike,1729,666,0.25,weight_permutation,85,1500,9000,1551,1551,17889,191,1146,408,43297500
roadlike,1729,333,0.5,vertex_permutation,85,3000,18000,1683,1683,20800,364,2184,770,43297500
roadlike,1729,666,0.5,vertex_permutation,85,3000,18000,1703,1703,20832,368,2208,800,43297500
roadlike,1729,333,0.5,weight_permutation,85,3000,18000,1604,1604,19526,322,1932,709,43297500
roadlike,1729,666,0.5,weight_permutation,85,3000,18000,1628,1628,19530,329,1974,713,43297500
roadlike,1729,333,0.05,vertex_permutation,86,300,1800,1466,1466,16472,65,390,152,43297500
roadlike,1729,666,0.05,vertex_permutation,86,300,1800,1476,1476,16413,65,390,155,43297500
roadlike,1729,333,0.05,weight_permutation,86,300,1800,1401,1401,15321,34,204,63,43297500
roadlike,1729,666,0.05,weight_permutation,86,300,1800,1431,1431,15393,40,240,80,43297500
roadlike,1729,333,0.1,vertex_permutation,86,600,3600,1506,1506,17260,108,648,245,43297500
roadlike,1729,666,0.1,vertex_permutation,86,600,3600,1524,1524,17251,112,672,260,43297500
roadlike,1729,333,0.1,weight_permutation,86,600,3600,1452,1452,16241,77,462,174,43297500
roadlike,1729,666,0.1,weight_permutation,86,600,3600,1489,1489,16645,86,516,192,43297500
roadlike,1729,333,0.25,vertex_permutation,86,1500,9000,1552,1552,18407,214,1284,469,43297500
roadlike,1729,666,0.25,vertex_permutation,86,1500,9000,1578,1578,18533,220,1320,494,43297500
roadlike,1729,333,0.25,weight_permutation,86,1500,9000,1566,1566,18467,191,1146,462,43297500
roadlike,1729,666,0.25,weight_permutation,86,1500,9000,1586,1586,18425,198,1188,478,43297500
roadlike,1729,333,0.5,vertex_permutation,86,3000,18000,1621,1621,19877,344,2064,736,43297500
roadlike,1729,666,0.5,vertex_permutation,86,3000,18000,1638,1638,19932,348,2088,747,43297500
roadlike,1729,333,0.5,weight_permutation,86,3000,18000,1659,1659,20239,342,2052,743,43297500
roadlike,1729,666,0.5,weight_permutation,86,3000,18000,1672,1672,20145,354,2124,748,43297500
roadlike,1729,333,0.05,vertex_permutation,87,300,1800,1435,1435,15939,58,348,141,43297500
roadlike,1729,666,0.05,vertex_permutation,87,300,1800,1451,1451,15870,60,360,145,43297500
roadlike,1729,333,0.05,weight_permutation,87,300,1800,1409,1409,15474,39,234,87,43297500
roadlike,1729,666,0.05,weight_permutation,87,300,1800,1422,1422,15365,41,246,93,43297500
roadlike,1729,333,0.1,vertex_permutation,87,600,3600,1486,1486,16966,108,648,262,43297500
roadlike,1729,666,0.1,vertex_permutation,87,600,3600,1517,1517,17280,113,678,271,43297500
roadlike,1729,333,0.1,weight_permutation,87,600,3600,1448,1448,16236,81,486,173,43297500
roadlike,1729,666,0.1,weight_permutation,87,600,3600,1453,1453,15928,81,486,174,43297500
roadlike,1729,333,0.25,vertex_permutation,87,1500,9000,1602,1602,19219,218,1308,522,43297500
roadlike,1729,666,0.25,vertex_permutation,87,1500,9000,1610,1610,19005,220,1320,536,43297500
roadlike,1729,333,0.25,weight_permutation,87,1500,9000,1529,1529,17699,184,1104,394,43297500
roadlike,1729,666,0.25,weight_permutation,87,1500,9000,1534,1534,17491,189,1134,391,43297500
roadlike,1729,333,0.5,vertex_permutation,87,3000,18000,1676,1676,20627,370,2220,784,43297500
roadlike,1729,666,0.5,vertex_permutation,87,3000,18000,1691,1691,20505,375,2250,802,43297500
roadlike,1729,333,0.5,weight_permutation,87,3000,18000,1645,1645,20089,336,2016,705,43297500
roadlike,1729,666,0.5,weight_permutation,87,3000,18000,1650,1650,19841,342,2052,725,43297500
roadlike,1729,333,0.05,vertex_permutation,88,300,1800,1444,1444,16198,59,354,163,43297500
roadlike,1729,666,0.05,vertex_permutation,88,300,1800,1447,1447,15931,57,342,164,43297500
roadlike,1729,333,0.05,weight_permutation,88,300,1800,1435,1435,15980,44,264,114,43297500
roadlike,1729,666,0.05,weight_permutation,88,300,1800,1443,1443,15770,47,282,114,43297500
roadlike,1729,333,0.1,vertex_permutation,88,600,3600,1484,1484,16983,104,624,270,43297500
roadlike,1729,666,0.1,vertex_permutation,88,600,3600,1490,1490,16807,104,624,271,43297500
roadlike,1729,333,0.1,weight_permutation,88,600,3600,1459,1459,16466,86,516,206,43297500
roadlike,1729,666,0.1,weight_permutation,88,600,3600,1471,1471,16283,88,528,203,43297500
roadlike,1729,333,0.25,vertex_permutation,88,1500,9000,1588,1588,19078,216,1296,522,43297500
roadlike,1729,666,0.25,vertex_permutation,88,1500,9000,1596,1596,18816,208,1248,520,43297500
roadlike,1729,333,0.25,weight_permutation,88,1500,9000,1501,1501,17339,169,1014,360,43297500
roadlike,1729,666,0.25,weight_permutation,88,1500,9000,1521,1521,17231,174,1044,362,43297500
roadlike,1729,333,0.5,vertex_permutation,88,3000,18000,1664,1664,20506,358,2148,802,43297500
roadlike,1729,666,0.5,vertex_permutation,88,3000,18000,1685,1685,20487,357,2142,807,43297500
roadlike,1729,333,0.5,weight_permutation,88,3000,18000,1594,1594,19156,327,1962,656,43297500
roadlike,1729,666,0.5,weight_permutation,88,3000,18000,1623,1623,19331,333,1998,662,43297500
roadlike,1729,333,0.05,vertex_permutation,89,300,1800,1456,1456,16412,57,342,144,43297500
roadlike,1729,666,0.05,vertex_permutation,89,300,1800,1458,1458,16180,54,324,135,43297500
roadlike,1729,333,0.05,weight_permutation,89,300,1800,1415,1415,15546,38,228,74,43297500
roadlike,1729,666,0.05,weight_permutation,89,300,1800,1434,1434,15566,43,258,87,43297500
roadlike,1729,333,0.1,vertex_permutation,89,600,3600,1532,1532,17794,109,654,283,43297500
roadlike,1729,666,0.1,vertex_permutation,89,600,3600,1533,1533,17533,102,612,267,43297500
roadlike,1729,333,0.1,weight_permutation,89,600,3600,1441,1441,16161,80,480,149,43297500
roadlike,1729,666,0.1,weight_permutation,89,600,3600,1461,1461,16115,88,528,165,43297500
roadlike,1729,333,0.25,vertex_permutation,89,1500,9000,1584,1584,18983,217,1302,513,43297500
roadlike,1729,666,0.25,vertex_permutation,89,1500,9000,1588,1588,18768,211,1266,508,43297500
roadlike,1729,333,0.25,weight_permutation,89,1500,9000,1506,1506,17490,181,1086,397,43297500
roadlike,1729,666,0.25,weight_permutation,89,1500,9000,1541,1541,17708,199,1194,409,43297500
roadlike,1729,333,0.5,vertex_permutation,89,3000,18000,1650,1650,20384,362,2172,771,43297500
roadlike,1729,666,0.5,vertex_permutation,89,3000,18000,1690,1690,20636,372,2232,791,43297500
roadlike,1729,333,0.5,weight_permutation,89,3000,18000,1656,1656,20087,348,2088,707,43297500
roadlike,1729,666,0.5,weight_permutation,89,3000,18000,1696,1696,20496,365,2190,726,43297500
roadlike,1729,333,0.05,vertex_permutation,90,300,1800,1434,1434,16051,55,330,138,43297500
roadlike,1729,666,0.05,vertex_permutation,90,300,1800,1435,1435,15645,51,306,123,43297500
roadlike,1729,333,0.05,weight_permutation,90,300,1800,1406,1406,15322,35,210,72,43297500
roadlike,1729,666,0.05,weight_permutation,90,300,1800,1414,1414,15144,39,234,71,43297500
roadlike,1729,333,0.1,vertex_permutation,90,600,3600,1492,1492,17023,105,630,245,43297500
roadlike,1729,666,0.1,vertex_permutation,90,600,3600,1488,1488,16557,96,576,221,43297500
